omni_omni.log GSM

#COORD
GSM

#DELAY
1800
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
 2022 10 23 20 45  0   0    2.17   -4.99    6.95  -503.57    85.62   -59.53     7.86    1093404.3
 2022 10 23 20 46  0   0    4.50   -4.10    6.67  -504.10    85.57   -59.09     7.90    1085836.7
 2022 10 23 20 47  0   0    5.11   -4.69    5.89  -504.64    85.51   -58.65     7.94    1078269.2
 2022 10 23 20 48  0   0    4.00   -6.06    5.50  -505.68    85.71   -56.29     8.00    1080124.8
 2022 10 23 20 49  0   0    1.90   -7.26    5.22  -506.72    85.91   -53.93     8.06    1081980.4
 2022 10 23 20 50  0   0    1.13   -7.09    5.81  -507.77    86.11   -51.58     8.11    1083836.0
 2022 10 23 20 51  0   0    1.09   -7.40    5.27  -508.81    86.31   -49.22     8.17    1085691.6
 2022 10 23 20 52  0   0    1.79   -8.05    4.60  -509.85    86.51   -46.86     8.23    1087547.2
 2022 10 23 20 53  0   0    4.22   -6.86    1.77  -510.89    86.70   -44.50     8.29    1089402.9
 2022 10 23 20 54  0   0    3.59   -2.54    7.17  -511.93    86.90   -42.14     8.34    1091258.5
 2022 10 23 20 55  0   0    0.58   -5.12    7.41  -512.97    87.10   -39.79     8.40    1093114.1
 2022 10 23 20 56  0   0    3.03   -5.38    7.01  -514.02    87.30   -37.43     8.46    1094969.7
 2022 10 23 20 57  0   0    3.25   -6.08    6.25  -513.88    87.58   -37.68     8.37    1098303.9
 2022 10 23 20 58  0   0    3.66   -6.41    5.90  -513.75    87.87   -37.94     8.27    1101638.2
 2022 10 23 20 59  0   0    1.76   -4.60    8.20  -513.62    88.15   -38.19     8.18    1104972.5
 2022 10 23 21  0  0   0    2.32   -5.60    7.44  -513.48    88.43   -38.44     8.09    1108306.8
 2022 10 23 21  1  0   0    3.55   -5.83    6.90  -513.35    88.72   -38.70     8.00    1111641.0
 2022 10 23 21  2  0   0    4.23   -4.41    7.43  -513.22    89.00   -38.95     7.90    1114975.3
 2022 10 23 21  3  0   0    4.53   -2.98    7.40  -513.08    89.28   -39.20     7.81    1118309.6
 2022 10 23 21  4  0   0    3.37   -2.84    7.67  -512.95    89.57   -39.46     7.72    1121643.9
 2022 10 23 21  5  0   0    3.47   -3.95    7.04  -512.82    89.85   -39.71     7.63    1124978.1
 2022 10 23 21  6  0   0    4.30   -2.04    7.64  -511.01    90.94   -41.85     7.67    1127253.6
 2022 10 23 21  7  0   0    5.24   -0.91    7.26  -509.20    92.03   -43.98     7.72    1129529.1
 2022 10 23 21  8  0   0    5.65   -2.33    6.82  -507.39    93.12   -46.12     7.77    1131804.6
 2022 10 23 21  9  0   0    5.88   -4.91    5.81  -505.58    94.21   -48.26     7.82    1134080.1
 2022 10 23 21 10  0   0    5.97   -5.14    5.29  -503.77    95.30   -50.39     7.87    1136355.5
 2022 10 23 21 11  0   0    5.47   -5.93    4.44  -501.96    96.39   -52.53     7.91    1138631.0
 2022 10 23 21 12  0   0    5.58   -3.09    6.57  -500.15    97.48   -54.67     7.96    1140906.5
 2022 10 23 21 13  0   0    4.86   -3.35    6.55  -498.34    98.57   -56.80     8.01    1143182.0
 2022 10 23 21 14  0   0    5.00   -0.04    6.49  -496.52    99.66   -58.94     8.06    1145457.4
 2022 10 23 21 15  0   0    5.73    1.28    6.26  -494.82    97.99   -60.75     8.04    1120635.5
 2022 10 23 21 16  0   0    6.62    1.40    5.60  -493.12    96.32   -62.55     8.03    1095813.5
 2022 10 23 21 17  0   0    5.38   -1.14    6.64  -491.41    94.66   -64.36     8.02    1070991.5
 2022 10 23 21 18  0   0    6.90   -2.47    4.71  -489.71    92.99   -66.17     8.00    1046169.5
 2022 10 23 21 19  0   0    7.29   -3.41    4.35  -488.01    91.32   -67.97     7.99    1021347.5
 2022 10 23 21 20  0   0    6.32   -4.38    5.16  -486.30    89.66   -69.78     7.97     996525.5
 2022 10 23 21 21  0   0    7.10   -4.07    4.82  -484.60    87.99   -71.59     7.96     971703.6
 2022 10 23 21 22  0   0    8.66   -2.39    3.20  -482.90    86.32   -73.39     7.95     946881.6
 2022 10 23 21 23  0   0    9.11   -1.10    3.02  -481.19    84.66   -75.20     7.93     922059.6
 2022 10 23 21 24  0   0    9.40   -0.64    1.79  -480.75    84.81   -74.82     7.95     923393.9
 2022 10 23 21 25  0   0    9.48   -1.99    1.02  -480.30    84.97   -74.44     7.97     924728.2
 2022 10 23 21 26  0   0    9.43   -2.37    0.77  -479.85    85.13   -74.06     7.99     926062.5
 2022 10 23 21 27  0   0    9.10   -3.48   -0.08  -479.41    85.28   -73.68     8.01     927396.9
 2022 10 23 21 28  0   0    8.61   -4.46    0.05  -478.96    85.44   -73.30     8.03     928731.2
 2022 10 23 21 29  0   0    8.17   -5.04   -0.95  -478.51    85.60   -72.93     8.05     930065.5
 2022 10 23 21 30  0   0    8.00   -4.57    2.10  -478.06    85.76   -72.55     8.07     931399.8
 2022 10 23 21 31  0   0    8.24   -3.13    3.55  -477.62    85.91   -72.17     8.08     932734.1
 2022 10 23 21 32  0   0    8.68   -0.83    2.99  -477.17    86.07   -71.79     8.10     934068.4
 2022 10 23 21 33  0   0    8.60   -0.90    2.91  -476.72    86.23   -71.41     8.12     935402.8
 2022 10 23 21 34  0   0    9.04   -0.76    2.88  -476.48    85.63   -71.38     8.10     930987.2
 2022 10 23 21 35  0   0    8.95   -1.13    3.20  -476.24    85.04   -71.35     8.09     926571.6
 2022 10 23 21 36  0   0    8.44   -2.79    3.02  -475.99    84.45   -71.32     8.07     922156.0
 2022 10 23 21 37  0   0    8.15   -2.54    3.54  -475.75    83.85   -71.29     8.05     917740.5
 2022 10 23 21 38  0   0    7.86   -3.64    3.28  -475.51    83.26   -71.26     8.03     913324.9
 2022 10 23 21 39  0   0    8.93   -0.86    3.02  -475.26    82.66   -71.23     8.01     908909.3
 2022 10 23 21 40  0   0    8.76   -1.55    3.46  -475.02    82.07   -71.20     7.99     904493.7
 2022 10 23 21 41  0   0    8.63   -1.93    3.31  -474.77    81.48   -71.17     7.97     900078.1
 2022 10 23 21 42  0   0    8.17   -2.63    3.46  -474.53    80.88   -71.14     7.95     895662.6
 2022 10 23 21 43  0   0    7.80   -3.07    3.95  -474.87    81.74   -70.81     7.94     901804.4
 2022 10 23 21 44  0   0    7.46   -3.37    4.37  -475.21    82.60   -70.48     7.93     907946.2
 2022 10 23 21 45  0   0    8.06   -2.74    3.88  -475.55    83.46   -70.15     7.92     914088.0
 2022 10 23 21 46  0   0    7.25    0.69    4.93  -475.89    84.32   -69.82     7.90     920229.9
 2022 10 23 21 47  0   0    7.23    1.81    4.82  -476.23    85.18   -69.49     7.89     926371.7
 2022 10 23 21 48  0   0    6.19    3.00    5.49  -476.57    86.04   -69.16     7.88     932513.5
 2022 10 23 21 49  0   0    5.86    2.96    5.87  -476.91    86.91   -68.83     7.87     938655.3
 2022 10 23 21 50  0   0    6.45    2.35    5.54  -477.25    87.77   -68.50     7.86     944797.1
 2022 10 23 21 51  0   0    7.10    2.38    4.82  -477.59    88.63   -68.17     7.84     950939.0
 2022 10 23 21 52  0   0    7.54    1.36    4.58  -478.33    88.25   -65.48     7.75     957768.9
 2022 10 23 21 53  0   0    7.90    2.11    3.78  -479.07    87.88   -62.78     7.65     964598.8
 2022 10 23 21 54  0   0    7.20    1.44    5.11  -479.80    87.50   -60.09     7.56     971428.7
 2022 10 23 21 55  0   0    7.47   -0.73    5.83  -480.54    87.13   -57.39     7.46     978258.6
 2022 10 23 21 56  0   0    6.15    0.17    6.59  -481.28    86.75   -54.70     7.36     985088.5
 2022 10 23 21 57  0   0    5.52   -0.22    6.97  -482.01    86.38   -52.00     7.27     991918.4
 2022 10 23 21 58  0   0    5.33   -0.33    7.14  -482.75    86.00   -49.31     7.17     998748.3
 2022 10 23 21 59  0   0    4.72   -0.62    7.44  -483.49    85.63   -46.61     7.07    1005578.2
 2022 10 23 22  0  0   0    4.66   -1.18    7.53  -484.22    85.25   -43.92     6.98    1012408.1
 2022 10 23 22  1  0   0    4.68   -1.62    7.37  -483.59    84.27   -47.14     7.01    1001284.0
 2022 10 23 22  2  0   0    5.17   -4.29    6.32  -482.95    83.29   -50.37     7.04     990160.0
 2022 10 23 22  3  0   0    6.21   -5.66    4.87  -482.32    82.30   -53.60     7.06     979035.9
 2022 10 23 22  4  0   0    5.65   -4.90    4.15  -481.69    81.32   -56.82     7.09     967911.9
 2022 10 23 22  5  0   0    7.82   -1.27    5.26  -481.05    80.34   -60.05     7.12     956787.8
 2022 10 23 22  6  0   0    8.41   -1.04    4.91  -480.42    79.36   -63.27     7.15     945663.8
 2022 10 23 22  7  0   0    7.34   -1.72    5.40  -479.78    78.37   -66.50     7.18     934539.7
 2022 10 23 22  8  0   0    6.46   -2.92    4.98  -479.15    77.39   -69.72     7.21     923415.7
 2022 10 23 22  9  0   0    5.86   -4.86    4.93  -478.51    76.41   -72.95     7.24     912291.6
 2022 10 23 22 10  0   0    5.45   -5.98    4.43  -478.33    76.58   -72.86     7.24     915574.1
 2022 10 23 22 11  0   0    4.94   -6.73    3.65  -478.15    76.75   -72.76     7.24     918856.6
 2022 10 23 22 12  0   0    5.20   -6.61    4.39  -477.96    76.92   -72.67     7.24     922139.1
 2022 10 23 22 13  0   0    5.91   -5.32    4.35  -477.78    77.09   -72.57     7.23     925421.6
 2022 10 23 22 14  0   0    6.19   -6.42    2.74  -477.59    77.26   -72.48     7.23     928704.1
 2022 10 23 22 15  0   0    6.96   -6.32    0.33  -477.41    77.43   -72.38     7.23     931986.6
 2022 10 23 22 16  0   0    7.44   -5.08   -1.85  -477.22    77.60   -72.29     7.23     935269.1
 2022 10 23 22 17  0   0    4.90   -6.32    3.30  -477.04    77.77   -72.20     7.23     938551.6
 2022 10 23 22 18  0   0    5.89   -5.65    3.67  -476.85    77.93   -72.10     7.23     941834.1
 2022 10 23 22 19  0   0    6.21   -4.77    5.01  -477.09    78.08   -71.79     7.20     939578.1
 2022 10 23 22 20  0   0    5.96   -4.84    5.41  -477.32    78.22   -71.47     7.18     937322.2
 2022 10 23 22 21  0   0    4.17   -6.31    5.70  -477.55    78.36   -71.15     7.15     935066.3
 2022 10 23 22 22  0   0    4.71   -6.40    5.16  -477.78    78.50   -70.84     7.13     932810.4
 2022 10 23 22 23  0   0    5.68   -6.07    4.46  -478.01    78.64   -70.52     7.11     930554.5
 2022 10 23 22 24  0   0    5.86   -5.29    4.82  -478.24    78.78   -70.21     7.08     928298.6
 2022 10 23 22 25  0   0    5.94   -5.86    4.42  -478.47    78.92   -69.89     7.06     926042.6
 2022 10 23 22 26  0   0    6.07   -4.65    5.55  -478.71    79.06   -69.57     7.03     923786.7
 2022 10 23 22 27  0   0    6.01   -4.06    6.29  -478.94    79.20   -69.26     7.01     921530.8
 2022 10 23 22 28  0   0    6.08   -4.54    5.60  -479.17    79.34   -68.94     6.98     919274.9
 2022 10 23 22 29  0   0    6.13   -4.73    5.41  -479.83    79.74   -67.78     6.98     925851.1
 2022 10 23 22 30  0   0    5.21   -3.77    6.85  -480.49    80.13   -66.61     6.98     932427.3
 2022 10 23 22 31  0   0    4.66   -3.57    7.19  -481.14    80.53   -65.45     6.98     939003.5
 2022 10 23 22 32  0   0    4.72   -3.81    7.02  -481.80    80.92   -64.29     6.98     945579.7
 2022 10 23 22 33  0   0    4.94   -3.10    7.08  -482.46    81.32   -63.12     6.97     952156.0
 2022 10 23 22 34  0   0    4.73   -2.31    7.50  -483.12    81.71   -61.96     6.97     958732.2
 2022 10 23 22 35  0   0    4.33   -3.15    7.53  -483.78    82.11   -60.79     6.97     965308.4
 2022 10 23 22 36  0   0    2.98   -3.62    7.77  -484.44    82.50   -59.63     6.97     971884.6
 2022 10 23 22 37  0   0    3.72   -3.68    7.64  -485.10    82.90   -58.47     6.97     978460.8
 2022 10 23 22 38  0   0    3.32   -5.50    7.11  -483.76    81.95   -60.67     6.93     965575.4
 2022 10 23 22 39  0   0    3.40   -6.01    6.63  -482.43    81.00   -62.87     6.89     952689.9
 2022 10 23 22 40  0   0    5.44   -5.67    5.58  -481.09    80.05   -65.07     6.85     939804.5
 2022 10 23 22 41  0   0    4.74   -6.67    5.24  -479.76    79.09   -67.27     6.81     926919.0
 2022 10 23 22 42  0   0    3.36   -6.57    5.32  -478.42    78.14   -69.47     6.77     914033.6
 2022 10 23 22 43  0   0    4.11   -4.15    7.11  -477.09    77.19   -71.67     6.72     901148.1
 2022 10 23 22 44  0   0    3.65   -5.29    6.86  -475.75    76.24   -73.87     6.68     888262.7
 2022 10 23 22 45  0   0    4.24   -6.23    6.26  -474.42    75.29   -76.07     6.64     875377.2
 2022 10 23 22 46  0   0    5.32   -5.27    6.27  -473.08    74.34   -78.28     6.60     862491.8
 2022 10 23 22 47  0   0    4.80   -4.64    6.75  -473.27    74.83   -76.81     6.62     867288.7
 2022 10 23 22 48  0   0    3.78   -4.39    6.90  -473.46    75.32   -75.35     6.64     872085.5
 2022 10 23 22 49  0   0    4.59   -1.65    7.56  -473.65    75.81   -73.88     6.65     876882.4
 2022 10 23 22 50  0   0    2.77    2.36    8.50  -473.83    76.29   -72.42     6.67     881679.3
 2022 10 23 22 51  0   0    2.40    2.28    8.58  -474.02    76.78   -70.95     6.68     886476.2
 2022 10 23 22 52  0   0    2.66    4.43    7.40  -474.21    77.27   -69.49     6.70     891273.1
 2022 10 23 22 53  0   0    5.06   -2.02    8.39  -474.40    77.76   -68.02     6.71     896069.9
 2022 10 23 22 54  0   0    5.78   -6.88    4.38  -474.58    78.25   -66.56     6.73     900866.8
 2022 10 23 22 55  0   0    6.39   -5.22    5.74  -474.77    78.74   -65.09     6.74     905663.7
 2022 10 23 22 56  0   0    6.74   -6.18    3.78  -475.05    77.93   -69.49     6.77     883683.8
 2022 10 23 22 57  0   0    6.13   -8.41    0.90  -475.34    77.12   -73.89     6.79     861703.8
 2022 10 23 22 58  0   0    6.08   -7.97    0.71  -475.62    76.31   -78.29     6.82     839723.9
 2022 10 23 22 59  0   0    6.12   -8.93    1.74  -475.91    75.50   -82.68     6.84     817744.0
 2022 10 23 23  0  0   0    6.52   -8.94    2.04  -476.19    74.68   -87.08     6.87     795764.0
 2022 10 23 23  1  0   0    6.16   -9.03    2.41  -476.47    73.87   -91.48     6.89     773784.1
 2022 10 23 23  2  0   0    6.12   -8.77    0.73  -476.76    73.06   -95.87     6.92     751804.1
 2022 10 23 23  3  0   0    6.58   -8.42    1.23  -477.04    72.25  -100.27     6.94     729824.2
 2022 10 23 23  4  0   0    6.69   -7.44    2.26  -477.33    71.44  -104.67     6.97     707844.3
 2022 10 23 23  5  0   0    7.11   -4.85    5.29  -476.48    72.11  -100.88     6.84     722921.3
 2022 10 23 23  6  0   0    6.44   -5.95    5.60  -475.62    72.78   -97.09     6.71     737998.4
 2022 10 23 23  7  0   0    6.11   -4.33    6.25  -474.77    73.45   -93.30     6.58     753075.5
 2022 10 23 23  8  0   0    6.20   -6.40    4.74  -473.92    74.12   -89.51     6.45     768152.5
 2022 10 23 23  9  0   0    5.38   -7.10    4.51  -473.07    74.80   -85.72     6.33     783229.6
 2022 10 23 23 10  0   0    5.75   -7.24    4.64  -472.21    75.47   -81.93     6.20     798306.7
 2022 10 23 23 11  0   0    4.95   -7.17    5.39  -471.36    76.14   -78.14     6.07     813383.7
 2022 10 23 23 12  0   0    5.41   -5.11    6.88  -470.51    76.81   -74.35     5.94     828460.8
 2022 10 23 23 13  0   0    5.21   -4.49    7.92  -469.66    77.48   -70.56     5.82     843537.9
 2022 10 23 23 14  0   0    5.10   -5.49    7.22  -468.84    76.48   -73.38     5.96     828361.7
 2022 10 23 23 15  0   0    5.26   -4.95    7.29  -468.03    75.48   -76.21     6.10     813185.6
 2022 10 23 23 16  0   0    5.29   -4.36    7.72  -467.21    74.48   -79.04     6.25     798009.5
 2022 10 23 23 17  0   0    5.17   -4.52    7.88  -466.40    73.47   -81.86     6.39     782833.4
 2022 10 23 23 18  0   0    5.18   -5.43    6.32  -465.58    72.47   -84.69     6.53     767657.3
 2022 10 23 23 19  0   0    5.31   -6.81    4.48  -464.77    71.47   -87.51     6.68     752481.2
 2022 10 23 23 20  0   0    6.08   -6.74    6.14  -463.95    70.46   -90.34     6.82     737305.1
 2022 10 23 23 21  0   0    5.79   -5.42    6.47  -463.14    69.46   -93.17     6.96     722129.0
 2022 10 23 23 22  0   0    4.96   -6.14    3.72  -462.32    68.46   -95.99     7.11     706952.9
 2022 10 23 23 23  0   0    2.94   -8.24   -4.35  -461.51    67.46   -98.82     7.25     691776.8
 2022 10 23 23 24  0   0    1.91   -5.55   -7.18  -462.39    67.76  -100.37     7.36     682839.9
 2022 10 23 23 25  0   0    2.81   -2.03   -9.55  -463.28    68.06  -101.91     7.47     673903.0
 2022 10 23 23 26  0   0    2.98   -3.34   -9.21  -464.16    68.36  -103.46     7.58     664966.1
 2022 10 23 23 27  0   0    1.26   -6.12   -7.95  -465.04    68.66  -105.01     7.69     656029.3
 2022 10 23 23 28  0   0    1.87   -7.21   -7.42  -465.93    68.95  -106.55     7.80     647092.4
 2022 10 23 23 29  0   0    1.74   -7.19   -7.36  -466.81    69.25  -108.10     7.91     638155.5
 2022 10 23 23 30  0   0    2.59   -7.86   -6.11  -467.69    69.55  -109.65     8.02     629218.6
 2022 10 23 23 31  0   0    2.29   -7.56   -6.45  -468.58    69.85  -111.19     8.13     620281.7
 2022 10 23 23 32  0   0    1.63   -8.15   -6.17  -469.46    70.15  -112.74     8.24     611344.8
 2022 10 23 23 33  0   0    0.65   -7.69   -6.73  -467.77    69.18  -106.88     8.20     642103.7
 2022 10 23 23 34  0   0    0.86   -6.81   -7.75  -466.08    68.21  -101.03     8.16     672862.5
 2022 10 23 23 35  0   0    2.62   -8.28   -5.51  -464.39    67.24   -95.17     8.12     703621.4
 2022 10 23 23 36  0   0    3.74   -8.71   -4.39  -462.70    66.27   -89.31     8.09     734380.2
 2022 10 23 23 37  0   0    2.84   -8.62   -4.60  -461.01    65.30   -83.46     8.05     765139.1
 2022 10 23 23 38  0   0    3.83   -8.22    0.04  -459.33    64.33   -77.60     8.01     795897.9
 2022 10 23 23 39  0   0    4.08   -8.45   -0.23  -457.64    63.36   -71.74     7.97     826656.8
 2022 10 23 23 40  0   0    3.15   -8.13    0.78  -455.95    62.39   -65.89     7.93     857415.6
 2022 10 23 23 41  0   0    2.78   -4.72    5.51  -454.26    61.41   -60.03     7.89     888174.5
 2022 10 23 23 42  0   0    3.22  -10.31    2.03  -454.94    61.28   -63.89     7.83     876229.7
 2022 10 23 23 43  0   0    4.31   -4.91    4.44  -455.61    61.15   -67.74     7.76     864284.9
 2022 10 23 23 44  0   0    5.28   -2.85    6.51  -456.29    61.02   -71.60     7.70     852340.1
 2022 10 23 23 45  0   0    1.18   -8.50    4.13  -456.97    60.89   -75.46     7.63     840395.3
 2022 10 23 23 46  0   0    2.75   -7.68   -0.20  -457.64    60.75   -79.31     7.57     828450.5
 2022 10 23 23 47  0   0    1.63   -9.01   -0.55  -458.32    60.62   -83.17     7.50     816505.7
 2022 10 23 23 48  0   0    3.08   -9.37   -0.38  -459.00    60.49   -87.03     7.44     804560.9
 2022 10 23 23 49  0   0    2.23   -9.43    1.78  -459.67    60.36   -90.89     7.38     792616.1
 2022 10 23 23 50  0   0    0.88   -9.66    0.58  -460.35    60.22   -94.74     7.31     780671.3
 2022 10 23 23 51  0   0   -2.73   -8.11    3.24  -459.10    60.49   -93.65     7.33     780479.0
 2022 10 23 23 52  0   0   -2.65   -9.19   -0.28  -457.86    60.75   -92.56     7.35     780286.6
 2022 10 23 23 53  0   0   -0.89   -9.75    0.02  -456.61    61.02   -91.47     7.37     780094.2
 2022 10 23 23 54  0   0   -1.40   -9.12   -2.33  -455.37    61.28   -90.37     7.38     779901.9
 2022 10 23 23 55  0   0   -0.24   -9.76   -1.68  -454.12    61.55   -89.28     7.40     779709.5
 2022 10 23 23 56  0   0    2.13   -9.29   -0.29  -452.88    61.81   -88.19     7.42     779517.2
 2022 10 23 23 57  0   0    1.98   -9.57   -1.06  -451.63    62.07   -87.09     7.44     779324.8
 2022 10 23 23 58  0   0    3.40   -9.07    1.48  -450.39    62.34   -86.00     7.46     779132.4
 2022 10 23 23 59  0   0    4.07   -9.10    1.58  -449.14    62.60   -84.91     7.48     778940.1
 2022 10 24  0  0  0   0    4.11   -8.78    1.54  -449.90    63.18   -82.91     7.35     787368.0
 2022 10 24  0  1  0   0    2.69   -9.69    1.49  -450.66    63.75   -80.90     7.22     795795.8
 2022 10 24  0  2  0   0    3.33   -9.18    2.32  -451.42    64.32   -78.90     7.09     804223.7
 2022 10 24  0  3  0   0   -0.25  -10.30   -1.04  -452.17    64.90   -76.90     6.96     812651.6
 2022 10 24  0  4  0   0    0.13  -10.65   -1.01  -452.93    65.47   -74.90     6.84     821079.4
 2022 10 24  0  5  0   0    0.03   -9.77    1.91  -453.69    66.05   -72.90     6.71     829507.3
 2022 10 24  0  6  0   0    3.37   -7.98    2.50  -454.45    66.62   -70.90     6.58     837935.2
 2022 10 24  0  7  0   0    4.41   -1.19    7.28  -455.21    67.20   -68.89     6.45     846363.0
 2022 10 24  0  8  0   0    4.70   -2.79    6.71  -455.96    67.77   -66.89     6.32     854790.9
 2022 10 24  0  9  0   0    5.15   -4.56    5.49  -459.64    68.10   -71.48     6.38     841722.4
 2022 10 24  0 10  0   0    5.45   -4.27    5.90  -463.32    68.42   -76.06     6.43     828653.9
 2022 10 24  0 11  0   0    5.07   -3.02    6.30  -467.00    68.75   -80.64     6.49     815585.5
 2022 10 24  0 12  0   0    2.10   -2.47    8.72  -470.68    69.07   -85.23     6.54     802517.0
 2022 10 24  0 13  0   0    5.35   -4.44    5.93  -474.36    69.40   -89.81     6.60     789448.5
 2022 10 24  0 14  0   0    6.31   -6.19    3.26  -478.04    69.72   -94.40     6.65     776380.0
 2022 10 24  0 15  0   0    4.63   -6.59    0.93  -481.72    70.05   -98.98     6.70     763311.6
 2022 10 24  0 16  0   0    5.06   -7.91   -0.18  -485.40    70.37  -103.56     6.76     750243.1
 2022 10 24  0 17  0   0    1.49   -7.05   -5.28  -489.08    70.70  -108.15     6.81     737174.6
 2022 10 24  0 18  0   0   -0.21   -7.03   -6.91  -492.76    71.03  -112.73     6.87     724106.1
 2022 10 24  0 19  0   0    0.39   -7.83   -6.07  -490.63    69.79  -109.61     6.81     740981.6
 2022 10 24  0 20  0   0    1.51   -7.78   -5.01  -488.49    68.56  -106.49     6.75     757857.1
 2022 10 24  0 21  0   0    3.67   -8.30   -1.56  -486.36    67.33  -103.36     6.70     774732.6
 2022 10 24  0 22  0   0    3.08   -8.51   -2.50  -484.23    66.09  -100.24     6.64     791608.0
 2022 10 24  0 23  0   0    4.36   -7.84    1.55  -482.10    64.86   -97.12     6.58     808483.5
 2022 10 24  0 24  0   0    2.81   -8.20    3.95  -479.96    63.63   -93.99     6.53     825359.0
 2022 10 24  0 25  0   0    2.37   -8.05    4.07  -477.83    62.39   -90.87     6.47     842234.4
